ticket_id,customer_id,created_date,category,priority,status,resolution_time_hours,satisfaction_score,ticket_text
TKT_00005827,CUST_001610,2023-06-06,billing,medium,resolved,34.0,4.0,My payment failed but I'm not sure why. Can you help me resolve this quickly?
TKT_00005828,CUST_008299,2022-12-24,feature_request,high,closed,7.0,3.0,Can you add more export formats? We need Excel compatibility for our stakeholders.
TKT_00005829,CUST_008299,2023-02-09,bug_report,low,resolved,77.0,2.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00005830,CUST_008299,2022-07-10,bug_report,medium,resolved,36.0,3.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00005831,CUST_008299,2024-01-04,data_export,high,resolved,7.0,4.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00005832,CUST_008299,2023-04-18,technical_issue,medium,resolved,15.0,3.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00005833,CUST_000858,2024-09-13,billing,low,resolved,84.0,3.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00005834,CUST_002148,2024-09-29,bug_report,medium,resolved,45.0,4.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00005835,CUST_002148,2023-08-13,training,urgent,closed,2.0,4.0,New team members need training on advanced features. Do you offer sessions?
TKT_00005836,CUST_002148,2022-12-20,data_export,high,resolved,12.0,2.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00005837,CUST_006730,2024-06-22,performance,medium,resolved,16.0,2.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00005838,CUST_006730,2024-06-09,training,medium,resolved,43.0,3.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00005839,CUST_006730,2024-06-15,bug_report,low,resolved,71.0,2.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00005840,CUST_005430,2024-05-01,billing,low,resolved,44.0,2.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00005841,CUST_005430,2024-04-08,technical_issue,urgent,resolved,1.0,5.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00005842,CUST_005430,2023-04-24,integration_help,high,closed,13.0,3.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00005843,CUST_008557,2024-08-15,performance,low,resolved,68.0,2.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00005844,CUST_008557,2024-09-08,bug_report,high,resolved,5.0,4.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00005845,CUST_008557,2024-07-22,integration_help,high,resolved,11.0,3.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00005846,CUST_008557,2024-07-08,performance,medium,resolved,43.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00005847,CUST_008557,2024-06-01,bug_report,medium,resolved,17.0,3.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00005848,CUST_008850,2023-07-01,data_export,low,resolved,26.0,3.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00005849,CUST_008850,2023-10-23,performance,medium,resolved,27.0,2.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00005850,CUST_008850,2023-05-03,billing,high,resolved,7.0,3.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00005851,CUST_008850,2024-03-27,feature_request,low,closed,25.0,3.0,Can you add more export formats? We need Excel compatibility for our stakeholders.
TKT_00005852,CUST_009196,2024-08-18,integration_help,high,resolved,6.0,2.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00005853,CUST_009196,2024-07-23,data_export,low,resolved,33.0,2.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00005854,CUST_009196,2024-04-30,feature_request,high,resolved,7.0,4.0,Better mobile experience would help our field team access data on the go.
TKT_00005855,CUST_009196,2024-09-01,account_access,urgent,resolved,1.0,5.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00005856,CUST_009196,2024-09-13,account_access,medium,resolved,46.0,4.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00005857,CUST_009196,2024-07-24,account_access,medium,resolved,44.0,3.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00005858,CUST_009196,2024-06-17,performance,medium,resolved,30.0,3.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00005859,CUST_001854,2024-05-28,integration_help,high,resolved,6.0,3.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00005860,CUST_000550,2024-08-31,technical_issue,low,resolved,25.0,4.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00005861,CUST_000550,2024-03-02,technical_issue,urgent,resolved,1.0,5.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00005862,CUST_000550,2023-04-14,data_export,low,resolved,51.0,3.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00005863,CUST_001015,2024-08-08,bug_report,low,resolved,70.0,4.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00005864,CUST_001015,2024-09-27,feature_request,low,resolved,72.0,4.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00005865,CUST_001015,2024-09-09,data_export,high,resolved,10.0,3.0,Export format is missing some columns we need. Can this be customized?
TKT_00005866,CUST_001015,2024-08-05,bug_report,low,closed,42.0,4.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00005867,CUST_001015,2024-09-07,feature_request,low,closed,60.0,3.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00005868,CUST_001015,2024-08-21,account_access,medium,closed,19.0,3.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00005869,CUST_004346,2023-06-06,training,high,resolved,10.0,2.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00005870,CUST_004346,2023-07-25,training,low,resolved,70.0,2.0,Can you provide training materials for our specific use case?
TKT_00005871,CUST_004346,2022-12-30,training,low,pending,,,Looking for best practices documentation. Want to optimize our usage.
TKT_00005872,CUST_004346,2023-03-30,account_access,high,resolved,10.0,3.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00005873,CUST_004346,2024-02-23,performance,medium,resolved,18.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00005874,CUST_007247,2024-09-21,performance,urgent,resolved,3.0,5.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00005875,CUST_007247,2024-05-08,training,high,closed,12.0,3.0,Can you provide training materials for our specific use case?
TKT_00005876,CUST_007247,2024-05-10,data_export,medium,closed,40.0,2.0,Export format is missing some columns we need. Can this be customized?
TKT_00005877,CUST_007247,2024-08-19,data_export,low,resolved,87.0,3.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00005878,CUST_004338,2022-10-05,training,medium,resolved,14.0,3.0,Can you provide training materials for our specific use case?
TKT_00005879,CUST_004338,2023-04-21,integration_help,high,pending,,,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00005880,CUST_003257,2023-05-18,integration_help,medium,closed,38.0,3.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00005881,CUST_003257,2023-02-15,bug_report,low,closed,44.0,3.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00005882,CUST_003257,2022-06-27,billing,medium,resolved,35.0,2.0,My payment failed but I'm not sure why. Can you help me resolve this quickly?
TKT_00005883,CUST_003257,2022-09-08,performance,medium,resolved,26.0,4.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00005884,CUST_003863,2022-10-30,technical_issue,low,resolved,27.0,2.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00005885,CUST_003863,2022-08-26,technical_issue,low,resolved,32.0,4.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00005886,CUST_003863,2023-10-17,data_export,high,resolved,4.0,3.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00005887,CUST_003863,2023-07-13,feature_request,low,closed,66.0,3.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00005888,CUST_003863,2024-02-04,performance,low,resolved,47.0,4.0,Dashboard performance has degraded significantly over the past month.
TKT_00005889,CUST_002207,2024-09-30,integration_help,low,resolved,32.0,2.0,API documentation is confusing. Can someone walk me through the setup process?
TKT_00005890,CUST_002207,2024-08-24,performance,medium,resolved,34.0,4.0,System is very slow during peak hours. Reports take forever to load.
TKT_00005891,CUST_002207,2024-09-12,feature_request,medium,resolved,17.0,2.0,Better mobile experience would help our field team access data on the go.
TKT_00005892,CUST_005173,2024-05-14,training,medium,resolved,32.0,2.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00005893,CUST_005173,2024-09-22,technical_issue,medium,resolved,40.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00005894,CUST_005173,2024-09-08,performance,medium,resolved,20.0,3.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00005895,CUST_005173,2024-07-01,account_access,urgent,resolved,1.0,5.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00005896,CUST_005173,2024-05-20,feature_request,medium,closed,13.0,3.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00005897,CUST_006973,2023-12-23,account_access,high,resolved,4.0,2.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00005898,CUST_006973,2024-09-01,technical_issue,low,resolved,42.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00005899,CUST_006973,2023-03-03,data_export,low,resolved,29.0,3.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00005900,CUST_006973,2023-01-24,integration_help,medium,closed,35.0,4.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00005901,CUST_006973,2024-08-10,billing,low,pending,,,My payment failed but I'm not sure why. Can you help me resolve this quickly?
TKT_00005902,CUST_002642,2024-08-15,bug_report,medium,closed,30.0,4.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00005903,CUST_004867,2024-09-28,billing,medium,resolved,30.0,2.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00005904,CUST_004867,2024-06-01,technical_issue,low,resolved,79.0,2.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00005905,CUST_004867,2024-05-15,feature_request,medium,closed,33.0,4.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
